country,fossil_share_elec,renewables_share_elec,low_carbon_share_elec,oil_share_elec,solar_share_elec,electricity_demand_per_capita,per_capita_electricity,fossil_elec_per_capita,renewables_elec_per_capita,low_carbon_elec_per_capita,electricity_generation,net_elec_imports_share_demand,carbon_intensity_elec,greenhouse_gas_emissions,Cluster,PCA1,PCA2,PCA3,Period
Costa Rica,-1.8835069271935658,2.059568612535571,1.8835069450770026,-0.826195084344436,-0.32272752834912005,-0.4009650796920955,-0.38353340907443134,-0.7194606684994709,0.16138873878813878,0.0877768979000329,-0.2022462438118427,-0.06285610860548423,-1.7557206027558112,-0.18766481759058964,2,-3.9213962898314136,-0.7939631052765929,0.5458494062954562,2002-2006
Cote d'Ivoire,0.0807651517846627,0.03064741355596093,-0.08076511514501986,-0.8924517413549939,-0.32272752834912005,-0.7079169462202797,-0.6802320033637497,-0.6751238615367544,-0.2580301378477541,-0.3094912749831372,-0.20738726497358892,-0.788325446263975,-0.34987024190359783,-0.18152286604925555,2,-0.6086261855228982,-0.9680764390876002,-0.5724545162863238,2002-2006
Croatia,-0.46503111001014846,0.5944071990411525,0.4650311414381571,-0.47613094516357624,-0.32272752834912005,-0.024083589904644574,-0.17541520443589778,-0.290278093913914,0.07940896190137821,0.010126706190978507,-0.19133460360073978,0.48109104720423534,-0.49538769382019254,-0.17276834477260644,2,-1.148803100842372,-0.20637854753386914,0.7060350156908671,2002-2006
Cuba,0.8740038541617767,-0.7886987637522199,-0.8740038099477511,1.2375381055297716,-0.32272752834912005,-0.48097991188982653,-0.4688422958641927,-0.3336683498088774,-0.2640871475613267,-0.3152283967868741,-0.18579747780771544,-0.021621147758988633,0.65311003303771,-0.15399782395661007,0,1.698492747880968,-0.7974232202470822,-0.4517248862309855,2002-2006
Cyprus,1.0164065072046917,-0.9357882452155006,-1.0164064616309085,1.6440363218144678,-0.32272752834912005,0.03958213848380033,0.04801531671467437,0.5031935957808711,-0.28052105020964396,-0.33079437829634384,-0.20993484318107222,-0.021621147758988633,0.7188279306275824,-0.1793445757158531,0,2.206412033591259,0.066285082635855,-0.49395516957408137,2002-2006
Czechia,0.02478650712690255,-0.8279571491815411,-0.024786471021781924,-0.8090970842273005,-0.32272752834912005,0.5140548161086468,0.7725857579121362,0.8542236211533532,-0.21252531309425954,0.2838216745609011,-0.048532629741334474,-0.4819552434647969,0.7072344074232346,-0.004984842509899075,0,0.42083820442788594,1.4332134327641017,-0.2176467569424047,2002-2006
Democratic Republic of Congo,-1.960244045688589,2.1388313420369505,1.9602440628392874,-0.8942769515964603,-0.32272752834912005,-0.7311453859942144,-0.7123896968600866,-0.7353964466075169,-0.2503019095439609,-0.3021711963960755,-0.20453531162838665,-0.6161077734730115,-1.8323157059767339,-0.18829211006001884,2,-4.021448889054971,-1.347828583135808,0.0659484999414398,2002-2006
Denmark,0.38380425245727745,-0.2823654638628396,-0.3838042129240113,-0.7279540328239469,-0.32272752834912005,0.5747622236751424,0.7128273604479812,1.0738438544655018,0.11169609162862075,0.040708660768856625,-0.13248179443768376,-0.25141474003541686,0.5192959343028793,-0.10180157584102993,0,0.5224162764159495,1.4489952502347776,-0.050669752072421984,2002-2006
Djibouti,1.0164065072046917,-0.9357882452155006,-1.0164064616309085,1.6440363218144678,-0.32272752834912005,-0.6926796870943144,-0.679035567381278,-0.6457139256815718,-0.28052105020964396,-0.33079437829634384,-0.2182071756911327,-0.021621147758988633,0.687872028463396,-0.188340363326898,0,1.9677907394139291,-1.2103500284567197,-0.5997233454785277,2002-2006
Dominica,0.07559045459751287,0.035992423004331094,-0.07559041800728163,0.842621585429088,-0.32272752834912005,-0.4713274415385397,-0.4592585146844589,-0.42960481104476517,-0.1733028099756932,-0.22923863827068075,-0.21851155082885163,-0.021621147758988633,-0.11168697683528328,-0.18873328278577123,0,0.11582514567851392,-0.8612219572182473,-0.1921218750187817,2002-2006
Dominican Republic,0.6551505710494249,-0.5626424702656705,-0.6551505289251592,0.9167942656874544,-0.32272752834912005,-0.4642604734242054,-0.4522418367204694,-0.3409075138564094,-0.23673130097756032,-0.2893172902645046,-0.1905549029054871,-0.021621147758988633,0.47204481681288313,-0.16110484083552756,0,1.219204129537882,-0.7597717833457271,-0.336330884959022,2002-2006
Ecuador,-0.6946396460997136,0.8315727278517654,0.6946396753352638,-0.049189357344238197,-0.32272752834912005,-0.5559973089056838,-0.5599726008481841,-0.61634841842848,-0.15075226198781602,-0.207879048858506,-0.19253125653944309,0.1696883027952298,-0.7072933292182457,-0.17562907416615714,2,-1.4619353767928278,-1.0377534986428476,0.3429347135089591,2002-2006
Egypt,0.6051225297314435,-0.5109678806506313,-0.6051224880848799,-0.5335767683344091,-0.32272752834912005,-0.5089134093349947,-0.49483811449961007,-0.4067640727057234,-0.23792082835705317,-0.29044399531992793,-0.013049993823686119,-0.03848130073598517,0.32276972603659004,0.001543135166468386,0,0.6605308853541392,-0.605558062452722,-0.007571781308529146,2002-2006
El Salvador,-0.7478369656257416,0.8865209045684017,0.7478369943533275,0.14120193269039794,-0.32272752834912005,-0.5924725784474308,-0.5881029799599877,-0.6402296614378067,-0.16756470630478754,-0.22380358017449056,-0.20892998827435622,0.10822753444715624,-0.7397367815177349,-0.18410786248921096,2,-1.502326817248176,-1.1241049194070152,0.252694557975602,2002-2006
Equatorial Guinea,0.6656133670921857,-0.5734496231641628,-0.6656133248680141,-0.599223327214115,-0.32272752834912005,-0.729742004514569,-0.7158341409321621,-0.707499601443778,-0.2775499023785094,-0.32798014523247226,-0.2185365679634587,-0.021621147758988633,1.1533088607003565,-0.18865745622353253,0,1.0357088708994102,-1.000802073569827,-0.10464740183067316,2002-2006
Eritrea,1.0164065072046917,-0.9357882452155006,-1.0164064616309085,1.6440363218144678,-0.32272752834912005,-0.7305989981171866,-0.7166850359736395,-0.7052087404064235,-0.28052105020964396,-0.33079437829634384,-0.2181446328546151,-0.021621147758988633,0.6985376498732471,-0.1882714300884992,0,1.9607285256850115,-1.2758904841210859,-0.6057771655356775,2002-2006
Estonia,0.9934874331577997,-0.912114846966664,-0.9934873878028636,1.4886036546776675,-0.32272752834912005,0.4337099271131895,0.6269874325897941,1.4013145493315244,-0.2668004950405143,-0.3177984446686002,-0.19831855367853776,-0.38554449836213894,0.6316520011999608,-0.16744669876821822,0,2.2102295508179384,1.0280632690973495,-0.7322633830219811,2002-2006
Eswatini,-1.8475705353091034,2.0224494638750903,1.8475705535356852,-0.8587031464166819,-0.32272752834912005,-0.48619646779396086,-0.6200308946116272,-0.7281624988735907,-0.13693345749238833,-0.19479005473081903,-0.21736493215936242,1.2474583248231337,-1.112133086562378,-0.18843686986065633,2,-3.3063389459932795,-1.2197741724299065,1.7770673661418936,2002-2006
Ethiopia,-1.9466119714377814,2.124750602036861,1.946611988718648,-0.8799498138236126,-0.32272752834912005,-0.7432636714352407,-0.7292595845996153,-0.735420249785695,-0.2720696970638662,-0.3227893651468564,-0.21323710494920123,-0.021621147758988633,-1.8088048226493325,-0.18860920295665334,2,-3.8920531018940325,-1.4255166683144491,0.6241107723513009,2002-2006
Falkland Islands,1.0164065072046917,-0.9357882452155006,-1.0164064616309085,1.6440363218144678,-0.32272752834912005,-0.03579324997365678,-0.026823683357198157,0.3849307726935739,-0.28052105020964396,-0.33079437829634384,-0.2186950098159699,-0.021621147758988633,1.6987988253001334,-0.18885736261488908,0,2.6051386957069385,-0.03240525104317617,-0.5615698390898509,2002-2006
Faroe Islands,-0.19520079267006124,0.3156960892933228,0.1952008266745934,0.6119536504560203,-0.32272752834912005,0.2337160669775776,0.24076774407627846,0.1807730719344082,0.23192450275073276,0.15458746755559105,-0.2182071756911327,-0.021621147758988633,-0.3578216092392072,-0.1885609496897742,0,-0.4468126274631473,0.37247352809230916,-0.036416202559829414,2002-2006
Fiji,-0.6891068383805811,0.8258578215557572,0.6891068676689625,0.19122997942028522,-0.32272752834912005,-0.5572266243075656,-0.5445464193571268,-0.6056483202399509,-0.13957457579104565,-0.1972916880604671,-0.21689794564669773,-0.021621147758988633,-0.6185781649600663,-0.18790608392498548,2,-1.378189798280933,-1.0368293694977757,0.10101445912535661,2002-2006
Finland,-0.6756955989578296,-0.075882878563805,0.6756956283742704,-0.6402015850030267,-0.32272752834912005,2.5223606266978487,2.1503564053507653,1.2538889956878567,0.7538364885547738,1.6598371553445737,-0.05281889880400692,0.23400464000245433,-0.6601585022925726,-0.10149137626823528,1,-1.329598518385492,3.8798605185988366,0.7102359136613764,2002-2006
France,-1.6679184184311229,-0.6042003810978083,1.6679184383731454,-0.8487788834881513,-0.32193307276582506,0.8286926839879797,1.039282656606744,-0.45351321485941876,-0.03394474050071021,1.62240868640952,0.9542124986228167,-0.3241247190407518,-1.6159982972946636,-0.03551537379673272,2,-2.75556591166012,1.6145375416485526,0.3545294258851886,2002-2006
French Guiana,-0.8418171062357309,0.9835941672835542,0.8418171340659306,0.06114688962039738,-0.32272752834912005,-0.067029187896155,-0.05783733925027869,-0.33115600529497374,0.26466838159040595,0.18560204902622307,-0.2172773721882378,-0.021621147758988633,-0.8683266881650111,-0.18826453676465932,2,-1.8180127613096098,-0.17547067793352789,0.1824079476297487,2002-2006
French Polynesia,0.022417009106950454,0.09091593993112468,-0.02241697302445548,0.7973268833643965,-0.32272752834912005,-0.3910019271866448,-0.37950461493842136,-0.36047168775948635,-0.12680255538957175,-0.18519419438155263,-0.21767347681951588,-0.021621147758988633,-0.14571488807367827,-0.1881266702878617,0,0.013071917836951386,-0.7209784670282036,-0.1657192614199714,2002-2006
Gabon,-0.7049114498587504,0.8421826024315177,0.7049114789962184,-0.3669335480431982,-0.32272752834912005,-0.5409977044312247,-0.5284329881609825,-0.5968541551192461,-0.12595133890721663,-0.18438793306259244,-0.21548447754140013,-0.021621147758988633,-0.579045026103669,-0.1870926717118795,2,-1.5451521549528713,-0.9330171162483427,0.21659627333240455,2002-2006
Gambia,1.0164065072046917,-0.9357882452155006,-1.0164064616309085,1.6440363218144678,-0.32272752834912005,-0.727967600521421,-0.7140723640008805,-0.7010801181238859,-0.28052105020964396,-0.33079437829634384,-0.2183322613641679,-0.021621147758988633,0.7170326950408408,-0.18847133647985576,0,1.969499605246591,-1.2707094566265917,-0.6064728559737039,2002-2006
Georgia,-1.5357159470408481,1.7003309590569327,1.5357159682452295,-0.8638584756223835,-0.32272752834912005,-0.36277058758777997,-0.39535844460625974,-0.6563562846746713,0.09454278830230825,0.024461272177258325,-0.2037847975901755,0.23537549522829876,-1.4868107863585034,-0.18612760637429615,2,-3.26150653835308,-0.7566543042594285,0.7672047259019301,2002-2006
Germany,-0.07538894568638732,-0.6476447658529003,0.07538898083496455,-0.799589721688186,-0.263063914043664,0.6705290232318564,0.6826334868730208,0.6854959618114671,-0.10861182738143663,0.30439969501619535,1.0483686542388373,-0.03443705010292928,0.30703819691840295,0.9737913161909868,0,0.11284169843085341,1.632099798987147,0.47460166098128553,2002-2006
Ghana,-1.1975103921275336,1.350994211200073,1.1975104165613317,-0.2418430946141182,-0.32272752834912005,-0.6883285319359608,-0.6765599431606734,-0.7107657332525312,-0.22415827833872784,-0.27740828471041296,-0.20442690404508945,0.04878433707931216,-1.1797786617705828,-0.1843904887666461,2,-2.4178980693965744,-1.3015585202602549,0.3818699970239704,2002-2006
Gibraltar,1.0164065072046917,-0.9357882452155006,-1.0164064616309085,1.6440363218144678,-0.32272752834912005,0.16651475274617478,0.17404464966154815,0.7023489117497165,-0.28052105020964396,-0.33079437829634384,-0.21843232990259603,-0.021621147758988633,0.7595885809962816,-0.18857473633745395,0,2.262812404892866,0.286139460233935,-0.479806680971653,2002-2006
Greece,0.7122095158119993,-0.6215793679893371,-0.7122094731428962,-0.5278215093000359,-0.32272752834912005,0.2917235587315282,0.2444289148261797,0.6545735947987452,-0.15057458016379782,-0.20771075091696267,-0.09905473308024698,0.09654110750524023,1.2383003041800982,-0.033578349797726115,0,1.3996642397068215,0.7412603302802121,0.13450513097388028,2002-2006
Greenland,-0.7125093616456496,0.8500305805489055,0.7125093907105676,0.17129502299468685,-0.32272752834912005,0.3535047495513882,0.35970398317520946,-0.0071102699933567005,0.5390828171197268,0.4455238777476785,-0.21803622527131794,-0.021621147758988633,-0.80161547533821,-0.18857473633745395,2,-1.6132668717431566,0.5732947768170066,0.15117285790241014,2002-2006
Grenada,1.0164065072046917,-0.9357882452155006,-1.0164064616309085,1.6440363218144678,-0.32272752834912005,-0.481369735832585,-0.469229345731227,-0.3141718680674203,-0.28052105020964396,-0.33079437829634384,-0.21839897372311995,-0.021621147758988633,0.7383922029282601,-0.18854026971825455,0,2.054508175052358,-0.8411741639657658,-0.5720993036882689,2002-2006
Guadeloupe,0.6648255239218237,-0.5726358500993591,-0.6648254817051751,0.8005248144002804,-0.32272752834912005,-0.07894004618677523,-0.06966343716778273,0.19220519279894904,-0.17833738966771612,-0.23400732749021955,-0.21573047936503595,-0.021621147758988633,0.6521078344937843,-0.18572779359158303,0,1.3604342008992287,-0.07008256966515967,-0.282810243777348,2002-2006
Guam,1.0164065072046917,-0.9357882452155006,-1.0164064616309085,1.6440363218144678,-0.32272752834912005,1.3887386147271332,1.387570889015713,2.619999318873119,-0.28052105020964396,-0.33079437829634384,-0.2148965748781347,-0.021621147758988633,0.7198858517335796,-0.18473515495864015,0,2.621527342509906,2.4109493120752035,-0.30044339772400164,2002-2006
Guatemala,-0.46947764911560014,0.5990000848993253,0.4694776805011503,-0.008948301463439593,-0.32272752834912005,-0.6512265480856911,-0.6331351183815886,-0.6540142198233013,-0.2144572721658923,-0.2682196162643898,-0.20420591935606064,-0.13498313256461286,-0.34859669870958443,-0.1794893355164906,2,-1.0196546112450406,-1.1213391290774466,-0.023603441917346174,2002-2006
Guinea,-0.7208951166029108,0.858692331731097,0.7208951455877559,0.1641517907126247,-0.32272752834912005,-0.731523592793693,-0.7176030510244086,-0.7233676274325763,-0.26686576591464345,-0.31786026840222836,-0.21693130182617376,-0.021621147758988633,-0.7720865553070748,-0.18803705707794321,2,-1.4742431572947774,-1.3520884610305655,0.1148901406192294,2002-2006
Guinea-Bissau,1.0164065072046917,-0.9357882452155006,-1.0164064616309085,1.6440363218144678,-0.32272752834912005,-0.746232195471847,-0.7322069839448846,-0.7297369861757506,-0.28052105020964396,-0.33079437829634384,-0.21866582315892838,-0.021621147758988633,0.4874395878385506,-0.18883668264336945,0,1.8649898172802126,-1.3107020817852941,-0.596345622703613,2002-2006
Guyana,0.9774739238693073,-0.8955742929297813,-0.9774738786672792,1.6108724042515554,-0.32272752834912005,-0.553289482735708,-0.5406372953790058,-0.430957994743259,-0.2772967572315491,-0.3277403694006981,-0.21708974367868503,-0.021621147758988633,0.6871896289713597,-0.18714092497875867,0,1.9458817612764934,-0.9680575440181705,-0.5654482806276435,2002-2006
Haiti,-0.39429234292583537,0.5213402417377113,0.3942923750293059,0.4423616225323566,-0.32272752834912005,-0.7381726876785337,-0.7242048294397245,-0.7257899755473731,-0.2734121601777112,-0.3240609289655332,-0.21757340828108776,-0.021621147758988633,-0.46725829842775424,-0.18820249685010038,2,-0.8160367200442467,-1.3488918914077737,-0.02263314087929144,2002-2006
Honduras,-0.0919157467373883,0.20901167348704114,0.09191578172815638,0.6999348850760102,-0.32272752834912005,-0.6121263773769863,-0.6053116549030013,-0.6053824081613112,-0.21826944403056903,-0.271830456490619,-0.20809608378745498,0.08616632941728827,-0.20074455219952583,-0.1813160663340591,0,-0.19437731544798864,-1.1278009418776165,-0.035074686411385766,2002-2006
Hong Kong,1.0164065072046917,-0.9357882452155006,-1.0164064616309085,-0.8853847713392883,-0.32272752834912005,0.4592152123271294,0.2722629642191776,0.8575564258440561,-0.28052105020964396,-0.33079437829634384,-0.14215508648573832,0.34408750267316834,1.4298147121533966,-0.08338950786470736,0,1.9160804462320415,0.9195431746844488,0.3997494302703704,2002-2006
Hungary,-0.15454331027229365,-0.8508475991028772,0.1545433446650511,-0.8062601279188375,-0.32272752834912005,0.036143081930069695,-0.07609538564438213,-0.10280390283725116,-0.25689274876411206,-0.013504023561957254,-0.14550738252308135,0.3298096583774136,-0.23525700745593475,-0.1379984193242459,0,-0.14208139182045465,0.07147058203830073,0.5482403128455778,2002-2006
Iceland,-1.966427420874157,2.1452182276061675,1.966427437965812,-0.8968291954438591,-0.32272752834912005,4.933513350519474,4.907120202601893,-0.7313400133086733,7.003923524068876,6.5689379601806195,-0.20046168820987403,-0.021621147758988633,-1.8265383261352806,-0.18807841702098252,1,-6.459602325668072,8.806196039676502,0.38170120381518896,2002-2006
India,0.5054603686806622,-0.49400811018642543,-0.5054603279857406,-0.7980593922099647,-0.32177418164916605,-0.6354951400131708,-0.6225583480762638,-0.587284857788247,-0.25939920913325976,-0.30693770414753574,1.1968495176540401,-0.015632195526479056,1.048381661172793,1.5380650190759786,0,0.8031256060910622,-0.4210314283354924,0.31968456818051794,2002-2006
Indonesia,0.5110707670150576,-0.4138206385659512,-0.5110707262665641,-0.32453681210005486,-0.32272752834912005,-0.6441157863983344,-0.6308172584338131,-0.5975464258881241,-0.25761381551547097,-0.3090969398172927,0.04233377267386068,-0.021621147758988633,0.7074088432697196,0.09375512817255863,0,0.731295516582897,-0.8528697010503885,-0.0385614391775735,2002-2006
Iran,0.7934349529745388,-0.7054781379811134,-0.79343490952984,-0.3274398623726936,-0.32272752834912005,-0.29586803265296435,-0.285158696168413,-0.07743109392480803,-0.23627906006364313,-0.28888893347947875,0.12449004272337225,-0.02070572616299287,0.6516895114915655,0.17400720431645508,0,1.187944843615923,-0.19061101555352883,-0.024466418837326143,2002-2006
Iraq,0.7636998418022432,-0.6747705346796925,-0.7637057671502847,0.8981201787322842,-0.32272752834912005,-0.5241081741736991,-0.5186317593988573,-0.42062177939695433,-0.2573244087717724,-0.30882281746683626,-0.15254553639252794,0.04765941601358602,0.5612808658904276,-0.12127521568869419,0,1.403106260074299,-0.8492773927440747,-0.2904299657000205,2002-2006
Ireland,0.8247457504875584,-0.7378194523596026,-0.8247457067438827,-0.38783449317597934,-0.32272752834912005,0.5192343423685762,0.45866479149305805,1.0307540462427063,-0.18133597870719323,-0.23684755251417505,-0.16557946352279454,0.09634982538070379,0.45256533971535784,-0.13698510071978337,0,1.3371945159373422,1.0671312526348598,0.14651427129919598,2002-2006
Israel,1.0142697810305283,-0.9335811940245936,-1.0142697354771482,-0.4673455320793033,-0.32272752834912005,0.5893164406333922,0.6388013510143742,1.4352217869216808,-0.2792545894424764,-0.3295948029242567,-0.11907261028831158,-0.09858032253081131,1.2996379238471245,-0.05696739758644288,0,2.0235857601576868,1.4156313880151299,-0.06340578585417735,2002-2006
Italy,0.5083371899542566,-0.41099709262898054,-0.5083371492318649,-0.2861768921227175,-0.3189935871076335,0.37323765205525117,0.2208210735931285,0.5189398478279068,-0.07021324654335612,-0.13159352788228612,0.3890921059395747,0.30224226076267563,0.14359665420210785,0.3282591118814758,0,0.7024241609305409,0.7580328353391876,0.4671704214232905,2002-2006
Jamaica,0.9257985741042057,-0.842198177815607,-0.9257985293956089,1.5668538241105632,-0.32272752834912005,-0.22839111698296008,-0.21805098019676405,0.05780189626279959,-0.2601334574650547,-0.311483512309355,-0.20355964337871219,-0.021621147758988633,0.6503949713901049,-0.17284417133484514,0,1.9370267943318145,-0.40063332753956443,-0.49702397172767643,2002-2006
Japan,-0.025522054107798498,-0.6400063959491741,0.025522089732538677,-0.5063104660364025,-0.27696688675132686,0.9369562432852083,0.9390035035501467,0.9867019180960849,-0.07303596683865199,0.38484416167691404,2.130501489755988,-0.021621147758988633,-0.10261146737788152,1.5736759300328047,0,0.11421248199554758,2.2474077705944344,0.6517955972022834,2002-2006
Jordan,0.9980772164760445,-0.916855691563892,-0.9980771710772821,0.647283416383458,-0.32272752834912005,-0.41492399448582307,-0.4256134812422592,-0.24824851642090118,-0.27806942325502365,-0.3284722287339181,-0.19959025802106217,0.1321605716957021,0.7589392920121429,-0.16775689834101287,0,1.7891281466696842,-0.6274369149071752,-0.20736973334526487,2002-2006
Kazakhstan,0.6392385264116608,-0.5462067203356187,-0.6392384844393343,-0.7753993307998929,-0.32272752834912005,0.049590154562312395,0.06569717064913823,0.3721831215207051,-0.15061285084900417,-0.20774700041843683,-0.08165948548348681,-0.04406491703792946,1.2934236468160953,-0.00752158568297534,0,1.1772709770726786,0.438237806182738,0.035284522113293186,2002-2006
Kenya,-1.1242230717572768,1.2752948213309407,1.1242230968908722,-0.17941480337465826,-0.32272752834912005,-0.7154075579214604,-0.702203239463514,-0.7201423867258822,-0.24961298820808903,-0.30151865895532587,-0.20579450740360752,0.02139455858021513,-1.0475748643222855,-0.18408028919385144,2,-2.240211944664947,-1.3406199925515634,0.32122300839072454,2002-2006
Kiribati,1.0164065072046917,-0.9357882452155006,-1.0164064616309085,1.6440363218144678,-0.32272752834912005,-0.7063467211631338,-0.6926053437312326,-0.6671572915505398,-0.28052105020964396,-0.33079437829634384,-0.2186741622037974,-0.021621147758988633,0.2182479283374315,-0.1888504692910492,0,1.7613081005391753,-1.2508969812603115,-0.5755416307842497,2002-2006
Kosovo,0.9558619532641522,-0.8732510181748234,-0.9558619082684899,-0.8804989021413796,-0.32272752834912005,-0.28568549192524356,-0.31506610503441257,-0.08432346305399682,-0.26927113483234333,-0.32013860294622687,-0.21025172688609475,0.1800266461927939,2.0543346136646163,-0.1750638216112869,0,1.8891556179055513,-0.1836927265986213,0.10089869842592121,2002-2006
Kuwait,1.0164065072046917,-0.9357882452155006,-1.0164064616309085,0.9789530969191214,-0.32272752834912005,2.9020633626594035,2.8901264742939596,4.994382530700358,-0.28052105020964396,-0.33079437829634384,-0.13167707660782405,-0.021621147758988633,0.7077867876037706,-0.09470145228595235,1,2.8933149907544102,5.154171364131586,0.0730561659952469,2002-2006
Kyrgyzstan,-1.5239400790474842,1.6881675177171005,1.5239401003643096,-0.8980392234033829,-0.32272752834912005,-0.27992587278705966,-0.18972959931742278,-0.6079782736505349,0.32057205224531926,0.2385532878371072,-0.1878905780698376,-0.41359010128821805,-1.4879405814938393,-0.18327377030458533,2,-3.4218236106454794,-0.38946702573165454,0.1420006061045771,2002-2006
Laos,-1.8470274010022631,2.0218884536561723,1.8470274192340308,-0.7951207528796929,-0.32272752834912005,-0.7099267120077076,-0.6252212936568868,-0.728269463281323,-0.1435494838216254,-0.2010566698928368,-0.21170272069330293,-4.385290157109226,-1.7336706196427216,-0.18831279003153847,2,-4.396339154693463,-0.9108326937627507,-3.573169389069323,2002-2006
Latvia,-0.8708837444149925,1.0136174614168447,0.870883771967644,-0.8546459938465141,-0.32272752834912005,-0.17221538886710222,-0.3590431806530899,-0.5176173921253271,0.028055092591821585,-0.038515019223777834,-0.20936361860754488,0.7630408987709295,-1.3087230931243725,-0.1865067391854896,2,-2.1457787453544177,-0.5681861800713526,1.156747509862159,2002-2006
Lebanon,0.7722885260609612,-0.683635729128085,-0.7722884828181827,1.436089458064557,-0.32272752834912005,-0.2394104741697069,-0.24657413846978132,-0.02607049071308798,-0.22842342614968802,-0.28144817793488447,-0.19412818363185896,0.05869001852852,0.5124226774073514,-0.1642619831541931,0,1.6155157227042714,-0.45078283708256267,-0.3615963851857557,2002-2006
Lesotho,-1.9678479259843549,2.146685485101799,1.967847943062446,-0.8980392234033829,-0.32272752834912005,-0.7127287746096844,-0.6993282720559143,-0.7354921989388783,-0.23335490530179523,-0.2861192116472509,-0.21792364816558626,-0.009843634091102884,-1.823988817027164,-0.18885736261488908,2,-3.9444536165455752,-1.3734661972463444,0.6421295000684524,2002-2006
Liberia,1.0164065072046917,-0.9357882452155006,-1.0164064616309085,1.6440363218144678,-0.32272752834912005,-0.7379263965981416,-0.7239602910226048,-0.716705315720691,-0.28052105020964396,-0.33079437829634384,-0.21830307470712634,-0.021621147758988633,0.6893321211043448,-0.1884437631844962,0,1.9545076842437696,-1.2890012130686586,-0.6063549780365508,2002-2006
Libya,1.0164065072046917,-0.9357882452155006,-1.0164064616309085,0.9992439439210503,-0.32272752834912005,-0.054634995302230295,-0.04604690713759892,0.3545536603467256,-0.28052105020964396,-0.33079437829634384,-0.17546123169257438,-0.020049901736010838,0.953924650301148,-0.13758481989385302,0,2.095407215774399,0.006838321407853926,-0.3792567212225876,2002-2006
Lithuania,-1.3755510116115919,-0.8567351239277834,1.3755510343453372,-0.8066566917038915,-0.32272752834912005,-0.11553186930419265,0.16440922894951032,-0.46103076217214223,-0.25180304164461526,0.5580106294150614,-0.18480096194586845,-1.0172855949977804,-1.5747458347476804,-0.18403203592697226,2,-2.2162900641683865,0.15070941897853052,-0.5371085554669279,2002-2006
Luxembourg,0.8412665830296928,-0.754884026930639,-0.841266539128265,-0.8723032505835973,-0.2068164587463765,2.0223214063568333,0.5739922961636486,1.2118919751866593,-0.1804319869009364,-0.23599130308626776,-0.21211133389188452,1.1725622643945255,-0.6606196266830491,-0.1854451673141479,0,0.9365679523127951,1.936285334263849,1.4679845665190543,2002-2006
Macao,0.788845169656294,-0.7007372933838855,-0.7888451262554215,1.4501928931894255,-0.32272752834912005,0.13027438642726236,-0.00368241914747037,0.33386636016245824,-0.20890047647867865,-0.26295629076161114,-0.2148965748781347,0.3293678877564604,0.5885631168247045,-0.1849419546738366,0,1.7787414730008884,0.01748193768690308,-0.07468015806784721,2002-2006
Madagascar,-0.8313304361575048,0.9727623545952191,0.8313304640878382,0.07007974308629288,-0.32272752834912005,-0.7394539745108785,-0.7254769983439293,-0.7292408368069244,-0.27223473633118367,-0.32294568822107544,-0.21663526573332384,-0.021621147758988633,-0.8810217414369774,-0.18798880381106406,2,-1.6980057088238802,-1.3714408683490142,0.16137462693691607,2002-2006
Malawi,-1.6824398005030208,1.8518838624817129,1.6824398203063828,-0.6549202024098381,-0.32272752834912005,-0.7280788423111837,-0.714030020343238,-0.7321802595025982,-0.25504884656996435,-0.3066674341768775,-0.21573464888747046,-0.03774349825563038,-1.5460446774139855,-0.1884161898891367,2,-3.361834994009794,-1.3842239118644937,0.4961596707800068,2002-2006
Malaysia,0.8161152866667756,-0.7289049383315249,-0.8161152430055093,-0.7908907391724503,-0.32272752834912005,-0.06060242373369138,-0.04373917779608717,0.2849005245568148,-0.22061449129207303,-0.2740516551366473,-0.02567947727780561,-0.04627832447899384,0.6524502455998474,0.01604668852557835,0,1.145519829681671,0.256118318170204,0.04075084106119531,2002-2006
Maldives,1.0164065072046917,-0.9357882452155006,-1.0164064616309085,1.6440363218144678,-0.32272752834912005,-0.5951359614015034,-0.5821859849972978,-0.4926693230471758,-0.28052105020964396,-0.33079437829634384,-0.2182071756911327,-0.021621147758988633,0.7289597460442547,-0.1883334700030581,0,2.015475016376973,-1.0392786261187796,-0.5879450935103813,2002-2006
Mali,0.16603723795860648,-0.05743119081412558,-0.16603720050472776,0.9196668110535506,-0.32272752834912005,-0.7355721672267489,-0.7165023056374336,-0.7137525224740506,-0.2733024443464986,-0.323957007539412,-0.21599315927840984,-0.8732729269033428,0.026650340307707555,-0.18672043222452592,0,0.17240315046447574,-1.242451718409438,-1.0650147135400345,2002-2006
Malta,1.0164065072046917,-0.9357882452155006,-1.0164064616309085,1.6440363218144678,-0.32272752834912005,0.280246394385263,0.28696695110488923,0.8807921050764463,-0.28052105020964396,-0.33079437829634384,-0.21412938275018556,-0.021621147758988633,0.7200094104581732,-0.18390106277401452,0,2.2808191897486756,0.4836658599987525,-0.4602270912028138,2002-2006
Martinique,0.9875487668357537,-0.9059807242433326,-0.9875487215375239,1.619454451292211,-0.32272752834912005,-0.08259486060550088,-0.07329224309692324,0.3011533585998883,-0.27206513986319497,-0.3227850486249139,-0.215738818409905,-0.021621147758988633,0.6964896438237747,-0.18567954032470388,0,2.107744397025544,-0.14850278772325493,-0.5022351629666505,2002-2006
