country,year,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_demand_per_capita,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
Bosnia and Herzegovina,2002,BIH,4198410.0,28997437440.0,,,,,0.0,0.0,0.0,,515.292,,,,,1281.438,5.38,-32.829,-10.544,5138.82,21.575,49.861,,9.68,2305.635,10.79,,0.508,0.327,15402.803,2.23,,,1314.783,5.52,,,51.158,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,5.56,,,,1255.237,5.27,,48.842,,,,,1255.237,5.27,,48.842,,-1.11,-11.467,,,,,,,,,,,,33.346,0.14,,,0.0,0.0,0.0,1.297,,,,,,,,,,,,,2570.021,64.667,,,,1255.237,5.27,,48.842,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Bhutan,2002,BTN,619055.0,,,,,,0.0,0.0,0.0,,22.936,,,,,0.0,0.0,4.694,0.019,696.129,0.431,0.0,,0.64,1033.834,2.18,,10.62,0.583,9810.103,,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.05,,,,3521.497,2.18,,100.0,,,,,3521.497,2.18,,100.0,,-1.54,-240.625,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,3521.497,6.073,,,,3521.497,2.18,,100.0,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Bermuda,2002,BMU,62156.0,,,,,,160.886,0.01,1.562,,640.625,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.64,10296.673,0.64,,5.236,0.128,41429.879,,,,10135.787,0.63,,,98.438,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.41,,,,0.0,0.0,,0.0,,,,,160.886,0.01,,1.562,,0.0,0.0,,,,0.0,0.0,,0.0,,,,,10135.787,0.63,,,0.0,0.0,0.0,98.438,,,0.01,0.0,,,160.886,0.0,,1.562,0.0,,10296.673,2.575,,,,160.886,0.01,,1.562,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Benin,2002,BEN,7431787.0,13793055744.0,,,,,0.0,0.0,0.0,,666.667,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.59,79.389,0.06,,14.575,1.139,1204.546,0.649,,,8.073,0.06,,,100.0,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.04,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,0.53,89.831,,,,0.0,0.0,,0.0,,,,,8.073,0.06,,14.286,0.066,70.788,0.526,100.0,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,8.073,8.952,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Belize,2002,BLZ,256000.0,,,,,,0.0,0.0,0.0,,214.286,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.32,1250.0,0.14,,-3.229,-0.086,10042.477,,,,195.312,0.05,,,35.714,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.03,,,,351.562,0.09,,64.286,,,,,351.562,0.09,,64.286,,0.18,56.25,,,,0.0,0.0,,0.0,,,,,195.312,0.05,,,0.0,0.0,0.0,35.714,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,546.875,2.571,,,,351.562,0.09,,64.286,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Belgium,2002,BEL,10355569.0,355705520128.0,,0.0,0.0,0.0,69.528,0.72,0.89,0.0,249.815,-14.274,-12.058,6992.992,72.416,968.561,10.03,,0.0,0.0,0.0,12.392,9.873,88.53,8549.023,80.94,12.533,-0.459,-3.384,70828.992,2.062,-0.926,-5.582,3132.614,32.44,57679.59,597.305,40.079,81.435,3.227,4.949,158.325,1725.642,17.87,15288.898,,0.0,0.0,0.0,22.078,21.586,20.22,-18.367,-0.245,1.051,34.764,0.36,101.47,0.445,0.143,2.265,2.197,136.169,4683.47,48.5,13149.394,59.921,18.565,7.59,8.573,2.181,1.989,132.651,4573.385,47.36,12809.602,58.512,18.085,0.418,1.527,366.563,438.411,4.54,35397.703,,0.0,0.0,0.0,5.609,49.976,2.302,0.72,0.0,20.771,0.396,69.528,0.0,222.255,0.89,0.0,0.314,7816.084,733.474,5.86,0.209,3.519,110.086,1.14,339.791,1.408,0.48,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.054,0.058,0.166,5.794,0.06,16.066,0.074,0.023
Belarus,2002,BLR,10135391.0,98263261184.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.495,-5.67,-0.471,773.275,7.837,0.0,0.0,,0.0,0.0,0.0,0.0,3.056,33.01,3256.904,26.46,10.319,3.455,8.565,25305.004,2.61,3.457,8.568,2607.694,26.43,25296.654,256.391,99.887,99.967,2.888,4.362,155.428,2473.511,25.07,15335.155,-5.0,-0.107,201.377,2.041,94.747,60.601,13.64,-3.333,-0.003,0.085,2.96,0.03,8.352,0.113,0.033,-3.333,-0.003,0.085,2.96,0.03,8.352,0.113,0.033,6.55,19.842,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.288,4.677,93.126,134.183,1.36,9188.223,-1.333,-0.31,2267.576,22.983,5.14,36.31,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2610.654,256.476,-3.333,-0.003,0.085,2.96,0.03,8.352,0.113,0.033,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barbados,2002,BRB,266467.0,3319030784.0,,,,,0.0,0.0,0.0,,662.791,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.86,3227.417,0.86,,0.673,0.047,26331.5,2.114,,,3227.417,0.86,,,100.0,,,,,37.528,0.01,,-9.998,-0.035,1180.37,0.315,1.163,,0.57,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,,,,,3189.888,0.85,,-21.322,-0.17,2357.347,0.628,98.837,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,3227.417,7.016,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Bangladesh,2002,BGD,134139824.0,226285289472.0,,,,,0.0,0.0,0.0,,647.493,4.429,0.18,31.677,4.249,0.0,0.0,,0.0,0.0,0.0,0.0,2.723,18.95,141.271,18.95,12.235,0.282,0.438,1163.138,0.689,0.766,1.169,133.443,17.9,1146.839,153.837,94.459,98.599,5.205,5.279,106.711,124.05,16.64,795.523,5.205,5.279,795.523,106.711,87.81,68.395,12.27,-24.572,-0.731,2.186,7.828,1.05,16.298,5.541,1.401,-24.566,-0.731,2.186,7.828,1.05,16.299,5.541,1.401,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.097,-4.291,42.876,9.393,1.26,319.638,76.38,1.668,28.708,3.851,6.649,27.481,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.271,156.023,-24.566,-0.731,2.186,7.828,1.05,16.299,5.541,1.401,371.429,0.0,0.0,0.0,0.0,0.001,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bahrain,2002,BHR,748332.0,13787453440.0,,,,,0.0,0.0,0.0,,904.98,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,15.26,20392.02,15.26,,6.699,7.757,165096.562,8.961,,,20392.02,15.26,,,100.0,,,,,20392.02,15.26,,3.615,3.454,132286.938,98.995,100.0,,13.81,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,-0.192,-0.054,37367.18,27.963,0.0,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,20392.02,123.547,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Bahamas,2002,BHS,334015.0,,,,,,0.0,0.0,0.0,,656.085,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,1.89,5658.429,1.89,,3.715,0.623,52098.809,,,,5658.429,1.89,,,100.0,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,1.24,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,,,,,5658.429,1.89,,,0.0,0.0,0.0,100.0,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,5658.429,17.402,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Azerbaijan,2002,AZE,8372128.0,40295215104.0,,,,,0.0,0.0,0.0,,623.662,-33.333,-0.012,2.778,0.023,0.0,0.0,,0.0,0.0,0.0,0.0,0.019,20.13,2404.406,18.68,15.348,-1.272,-1.619,15003.191,3.117,-2.992,-3.693,1992.325,16.68,14298.943,119.713,89.293,95.306,0.284,0.215,75.991,1300.745,10.89,9076.691,-7.249,-3.662,5596.244,46.852,58.298,60.498,11.65,55.265,2.074,5.896,238.888,2.0,704.247,10.707,4.694,55.265,2.074,5.896,238.888,2.0,704.247,10.707,4.694,1.45,7.203,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.186,-3.896,43.698,691.58,5.79,5219.474,2.37,4.129,21300.965,178.334,30.996,34.789,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2231.213,125.609,55.265,2.074,5.896,238.888,2.0,704.247,10.707,4.694,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria,2002,AUT,8078994.0,291231432704.0,,0.0,0.0,0.0,188.142,1.52,2.507,0.0,226.126,1.597,0.701,5517.978,44.58,818.171,6.61,17.081,0.59,500.886,4.047,10.902,10.958,61.33,7591.292,60.63,18.607,0.058,0.235,50356.289,1.397,0.724,2.041,2318.358,18.73,35145.586,283.941,30.892,69.794,-1.685,-1.397,81.485,1152.371,9.31,10086.078,8.545,1.541,2422.612,19.572,15.355,20.029,13.71,-0.565,-1.434,117.416,4979.58,40.23,14533.488,66.353,28.861,-0.806,-1.806,122.887,5186.29,41.9,15210.699,69.108,30.206,0.7,1.141,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.764,2.737,157.876,347.816,2.81,19541.531,3.359,0.435,1656.142,13.38,4.635,38.807,4.852,1.52,0.0,-8.836,-0.472,188.142,0.0,600.619,2.507,0.0,1.193,7504.647,406.828,-0.806,-1.806,122.887,5186.29,41.9,15210.699,69.108,30.206,80.0,0.012,0.026,1.238,0.01,3.252,0.016,0.006,18.023,0.087,0.593,17.329,0.14,73.341,0.231,0.146
Australia,2002,AUS,19475842.0,747065704448.0,,0.0,0.0,0.0,65.209,1.27,0.568,0.0,794.666,2.25,13.181,30749.482,598.872,8824.266,171.86,3.064,66.125,114195.133,2224.046,76.898,44.634,223.49,11475.242,223.49,17.1,2.004,26.36,68892.781,1.796,1.94,24.525,10553.587,205.54,66184.305,1288.995,91.968,96.069,2.912,6.455,228.148,1568.61,30.55,11714.418,1.102,3.598,16944.664,330.012,13.67,17.004,177.6,-0.177,-0.389,46.979,826.152,16.09,2412.149,7.199,3.501,4.006,1.835,52.75,921.655,17.95,2708.486,8.032,3.931,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,4.889,461.975,160.712,3.13,23720.402,-0.621,-2.48,20367.172,396.668,1.401,34.431,4.044,1.267,,58.846,1.498,65.045,,207.636,0.567,,0.301,11475.242,1341.745,4.006,1.835,52.75,921.655,17.95,2708.486,8.032,3.931,7.664,0.011,0.17,3.081,0.06,8.737,0.027,0.013,85.906,0.714,1.557,27.213,0.53,79.963,0.237,0.116
Aruba,2002,ABW,91798.0,,,,,,0.0,0.0,0.0,,658.537,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.82,8932.656,0.82,,3.371,0.154,51469.32,,,,8932.656,0.82,,,100.0,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.54,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,,,,,8932.656,0.82,,,0.0,0.0,0.0,100.0,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,8932.656,4.725,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Armenia,2002,ARM,3105040.0,18018113536.0,,,,,0.0,0.0,0.0,,184.557,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,4.96,1597.403,5.31,,-4.21,-1.216,8911.608,1.536,,,508.85,1.58,,,29.755,,,,,508.85,1.58,,,0.0,0.0,0.0,29.755,,0.98,,,,528.174,1.64,,30.885,,,,,1201.273,3.73,,70.245,,-0.35,-7.056,,,,673.099,2.09,,39.36,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,1710.123,27.671,,,,528.174,1.64,,30.885,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Argentina,2002,ARG,37885024.0,460558532608.0,,,,,13.99,0.53,0.627,,294.834,-25.509,-1.571,121.058,4.586,21.38,0.81,-75.269,-0.92,7.977,0.302,0.958,0.701,90.51,2389.071,84.59,14.736,-4.11,-28.051,17275.256,1.421,-3.977,-22.025,1118.912,42.39,14038.02,531.831,50.112,81.261,-2.638,-7.975,294.376,1074.567,40.71,7770.24,-2.773,-10.017,9269.355,351.17,48.126,44.979,24.94,-2.191,-3.032,104.433,944.436,35.78,2756.564,42.298,15.957,-4.196,-6.026,122.643,1113.897,42.2,3237.236,49.888,18.739,5.92,6.541,-17.538,-3.596,16.304,153.623,5.82,430.356,6.88,2.491,-5.087,-12.48,232.869,22.964,0.87,6146.721,-1.491,-7.619,13284.333,503.277,1.028,35.581,1.692,0.53,,46.001,0.533,13.989,,44.656,0.627,,0.258,2232.808,654.474,-1.65,-2.43,106.339,960.274,36.38,2806.88,43.007,16.248,9.302,0.0,0.0,0.0,0.0,0.004,0.0,0.0,48.711,0.069,0.214,1.848,0.07,5.655,0.083,0.033
Antigua and Barbuda,2002,ATG,77216.0,,,,,,0.0,0.0,0.0,,684.211,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.19,2460.63,0.19,,7.207,0.154,29660.344,,,,2460.63,0.19,,,100.0,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.13,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,,,,,2460.63,0.19,,,0.0,0.0,0.0,100.0,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,2460.63,2.29,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Angola,2002,AGO,17516140.0,31389808640.0,,,,,0.0,0.0,0.0,,250.0,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,1.76,100.479,1.76,,6.563,2.312,2143.528,1.196,,,35.396,0.62,,,35.227,,,,,0.0,0.0,,16.981,0.976,383.899,6.724,0.0,,0.44,,,,65.083,1.14,,64.773,,,,,65.083,1.14,,64.773,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,35.396,0.62,,22.025,93.621,29612.574,518.698,35.227,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,100.479,37.546,,,,65.083,1.14,,64.773,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
American Samoa,2002,ASM,58200.0,,,,,,0.0,0.0,0.0,,666.667,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.18,3092.783,0.18,,1.661,0.038,40120.078,,,,3092.783,0.18,,,100.0,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.12,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,,,,,3092.783,0.18,,,0.0,0.0,0.0,100.0,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,3092.783,2.335,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Algeria,2002,DZA,31624700.0,245360918528.0,,,,,0.0,0.0,0.0,,637.975,31.25,2.035,270.297,8.548,0.0,0.0,,0.0,0.0,0.0,0.0,2.655,27.63,873.684,27.65,8.591,3.583,11.138,10180.35,1.312,3.597,11.174,872.419,27.59,10175.09,321.784,99.783,99.948,-1.258,-2.483,194.839,853.447,26.99,6160.971,2.855,24.69,28124.088,889.416,97.613,60.518,17.64,-17.391,-0.036,0.166,1.897,0.06,5.261,0.217,0.052,-17.391,-0.036,0.166,1.897,0.06,5.261,0.217,0.052,-0.02,-0.072,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.884,11.622,118.397,18.973,0.6,3743.821,7.822,59.813,26071.305,824.497,2.17,36.775,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874.317,321.951,-17.391,-0.036,0.166,1.897,0.06,5.261,0.217,0.052,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albania,2002,ALB,3123554.0,17037279232.0,,,,,0.0,0.0,0.0,,61.995,,,,,0.0,0.0,-28.571,-0.016,13.142,0.041,0.0,,5.82,1863.262,3.71,,8.315,2.264,9443.555,1.731,,,73.634,0.23,,,6.199,,,,,0.0,0.0,,0.0,0.0,103.87,0.324,0.0,,0.23,,,,1114.115,3.48,,93.801,,,,,1114.115,3.48,,93.801,,2.11,36.254,,,,0.0,0.0,,0.0,,,,,73.634,0.23,,6.872,0.276,1374.714,4.294,6.199,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,1187.75,29.497,,,,1114.115,3.48,,93.801,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Bolivia,2002,BOL,8900591.0,35770130432.0,,,,,5.618,0.05,1.202,,350.962,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,4.17,468.508,4.16,,9.075,3.385,4571.173,1.137,,,216.84,1.93,,,46.394,,,,,211.222,1.88,,28.122,12.788,6545.459,58.258,45.192,,1.46,,,,244.928,2.18,,52.404,,,,,250.545,2.23,,53.606,,0.01,0.24,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,5.618,0.05,,3.094,0.742,2777.317,24.72,1.202,,,0.05,0.0,,,5.618,0.0,,1.202,0.0,,467.385,40.686,,,,250.545,2.23,,53.606,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Botswana,2002,BWA,1795137.0,14885467136.0,,,,,0.0,0.0,0.0,,852.174,,,,,623.908,1.12,4.153,0.248,3467.904,6.225,97.391,,2.39,1331.375,1.15,,4.937,0.745,8817.649,1.063,,,640.62,1.15,,,100.0,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.98,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,1.24,51.883,,,,0.0,0.0,,0.0,,,,,16.712,0.03,,,0.0,0.0,0.0,2.609,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,640.62,15.829,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Cyprus,2002,CYP,982202.0,20131147776.0,,,,,0.0,0.0,0.0,,656.992,-16.981,-0.105,520.993,0.512,0.0,0.0,,0.0,0.0,0.0,0.0,,3.79,3858.677,3.79,12.556,-1.384,-0.424,30732.92,1.499,,,3858.677,3.79,,,100.0,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,2.49,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,-1.064,-0.319,29.674,3858.677,3.79,30211.928,,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,3858.677,30.186,,,,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,
Brazil,2002,BRA,180476688.0,1861742362624.0,8.37,5.892,422.667,76.281,56.905,10.27,2.971,3.246,97.304,-3.211,-4.778,797.944,144.01,50.533,9.12,11.132,2.984,165.08,29.793,2.638,6.128,382.28,2118.168,345.72,19.715,2.276,52.296,13021.791,1.262,-0.31,-4.246,196.48,35.46,7574.812,1367.077,10.257,58.17,18.151,22.301,145.163,68.762,12.41,804.328,20.813,16.388,527.081,95.126,3.59,6.177,33.64,6.8,48.093,835.056,1585.191,286.09,4626.945,82.752,35.532,6.897,56.543,983.053,1719.114,310.26,5446.98,89.743,41.83,36.56,9.564,-3.102,-1.5,38.753,76.686,13.84,214.727,4.003,1.649,-1.98,-21.769,1077.904,77.184,13.93,5972.539,11.932,97.454,5065.45,914.196,4.029,45.866,32.784,10.27,,13.829,3.983,56.906,,181.655,2.971,,1.395,1915.594,2350.13,7.308,58.043,944.3,1642.428,296.42,5232.252,85.74,40.181,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.785,0.076,0.178,0.332,0.06,0.987,0.017,0.008
Cuba,2002,CUB,11170054.0,48976945152.0,,,,,84.154,0.94,5.991,,630.975,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,15.69,1404.648,15.69,,1.196,1.21,9158.403,2.089,,,1311.542,14.65,,,93.372,,,,,109.221,1.22,,16.667,0.542,339.842,3.796,7.776,,9.9,,,,8.953,0.1,,0.637,,,,,93.106,1.04,,6.628,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1202.322,13.43,,-5.408,-1.851,2898.169,32.373,85.596,,,0.94,0.0,,,84.154,0.0,,5.991,0.0,,1404.648,102.3,,,,93.106,1.04,,6.628,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Croatia,2002,HRV,4482874.0,61317058560.0,,,,,0.0,0.0,0.0,,370.37,21.556,1.205,1515.486,6.794,470.68,2.11,,0.0,0.0,0.0,16.627,6.685,15.73,3508.91,12.69,14.039,0.105,0.106,22668.963,1.657,5.125,4.121,1525.807,6.84,18859.072,84.543,53.901,83.193,2.384,0.642,27.567,564.37,2.53,6149.403,-14.203,-2.711,3653.36,16.378,19.937,27.127,4.7,-18.509,-4.015,17.079,1304.966,5.85,3809.892,46.099,16.807,-18.509,-4.015,17.079,1304.966,5.85,3809.892,46.099,16.807,3.04,19.326,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.748,2.275,50.182,490.757,2.2,11194.183,-4.12,-0.697,3620.795,16.232,17.336,49.381,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2830.773,101.622,-18.509,-4.015,17.079,1304.966,5.85,3809.892,46.099,16.807,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cote d'Ivoire,2002,CIV,17683904.0,42379149312.0,,,,,0.0,0.0,0.0,,385.633,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,3.72,210.361,5.29,,-2.8,-1.02,2001.708,0.835,,,202.444,3.58,,,67.675,,,,,201.878,3.57,,-5.102,-0.747,785.738,13.895,67.486,,2.04,,,,96.698,1.71,,32.325,,,,,96.698,1.71,,32.325,,-1.57,-42.204,,,,0.0,0.0,,0.0,,,,,0.565,0.01,,9.091,0.632,428.58,7.579,0.189,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,299.142,35.398,,,,96.698,1.71,,32.325,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Costa Rica,2002,CRI,4122628.0,38566391808.0,,,,,12.128,0.05,0.674,,36.388,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,7.0,1697.946,7.42,,4.103,1.778,10944.455,1.17,,,29.108,0.12,,,1.617,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.27,,,,1423.849,5.87,,79.111,,,,,1770.715,7.3,,98.383,,-0.42,-6.0,,,,0.0,0.0,,0.0,,,,,29.108,0.12,,,0.0,0.0,0.0,1.617,,,1.17,1.12,,,283.8,271.671,,15.768,15.094,,1799.823,45.12,,,,1770.715,7.3,,98.383,,,,,0.0,0.0,,0.0,,,,,63.067,0.26,,3.504,
Cook Islands,2002,COK,15049.0,,,,,,0.0,0.0,0.0,,666.667,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.03,1993.488,0.03,,-45.817,-0.12,9404.955,,,,1993.488,0.03,,,100.0,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.02,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,,,,,1993.488,0.03,,,0.0,0.0,0.0,100.0,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,1993.488,0.142,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
