country,year,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_demand_per_capita,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
Zimbabwe,2021,ZWE,15993525.0,25140088832.0,,,,,0.0,0.0,0.0,,270.686,,,,,156.939,2.51,19.708,3.999,1518.799,24.291,29.669,,10.2,637.758,8.46,,0.354,0.149,2635.154,1.676,,,156.939,2.51,,,29.669,,,,,0.0,0.0,,,,,,0.0,,2.29,,,,370.775,5.93,,70.095,,,,,372.026,5.95,,70.331,,1.74,17.059,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,0.0,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,528.964,42.145,,,,372.026,5.95,,70.331,,,,,1.251,0.02,,0.236,,,,,0.0,0.0,,0.0,
Guyana,2021,GUY,804571.0,,,,,,12.429,0.01,0.877,,640.351,,,,,0.0,0.0,,,,,0.0,,1.14,1416.904,1.14,,0.0,0.0,13690.034,,,,1392.046,1.12,,,98.246,,,,,24.858,0.02,,,,,,1.754,,0.73,,,,0.0,0.0,,0.0,,,,,24.858,0.02,,1.754,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1367.188,1.1,,56.922,24.561,84155.969,67.709,96.491,,,0.01,0.0,,,12.429,0.0,,0.877,0.0,,1416.904,11.015,,,,24.858,0.02,,1.754,,,,,12.429,0.01,,0.877,,,,,0.0,0.0,,0.0,
Italy,2021,ITA,59240336.0,2060299927552.0,4.498,0.595,233.321,13.822,321.74,19.06,6.676,0.782,339.276,10.007,5.929,1100.301,65.182,236.663,14.02,,,,,4.911,3.685,328.28,5541.495,285.49,18.182,7.062,116.655,29854.949,0.858,9.01,119.027,2855.487,169.16,24308.145,1440.023,59.253,81.421,7.022,47.485,723.737,2430.945,144.01,12216.959,-18.608,-7.28,537.495,31.841,50.443,40.921,96.86,-4.714,-6.334,118.766,766.201,45.39,2004.821,15.899,6.715,-0.048,-2.372,328.594,1963.696,116.33,5546.801,40.747,18.579,42.79,13.035,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.206,65.612,651.104,187.879,11.13,10990.887,-10.261,-6.437,950.243,56.293,3.899,36.814,75.727,24.97,5.91,-2.632,-2.135,421.503,99.763,1278.304,8.746,2.07,4.282,4819.183,1768.617,-0.048,-2.372,328.594,1963.696,116.33,5546.801,40.747,18.579,0.391,0.015,65.519,422.685,25.04,1105.986,8.771,3.705,11.543,5.487,54.76,353.307,20.93,924.37,7.331,3.096
Israel,2021,ISR,8900057.0,316373434368.0,-3.063,-0.018,64.04,0.57,0.0,0.0,0.0,0.195,598.152,-10.376,-5.237,5082.408,45.234,1904.482,16.95,,,,,23.027,15.489,67.09,7538.154,73.61,26.002,2.423,6.909,32813.754,0.923,1.449,3.956,7647.142,68.06,31119.898,276.969,92.46,94.838,4.132,4.655,117.337,5725.806,50.96,13183.889,24.935,36.579,20592.484,183.274,69.23,40.178,44.03,-0.49,-0.001,0.062,2.247,0.02,6.996,0.027,0.021,22.932,2.953,15.075,623.592,5.55,1693.857,7.54,5.162,-6.52,-9.718,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.13,4.537,114.398,16.854,0.15,12853.603,,,,,0.204,39.171,0.329,0.0,0.0,-12.149,-0.045,0.0,0.0,36.963,0.0,0.0,0.113,8270.733,292.044,22.932,2.953,15.075,623.592,5.55,1693.857,7.54,5.162,28.53,3.068,14.001,601.12,5.35,1573.142,7.268,4.794,-30.668,-0.051,0.113,20.225,0.18,12.716,0.245,0.039
Ireland,2021,IRL,4986525.0,287639633920.0,2.21,0.045,413.975,2.064,198.535,0.99,3.136,1.15,353.817,36.406,3.662,2751.748,13.722,545.47,2.72,,,,,8.616,7.647,33.16,6649.921,31.57,19.718,1.914,3.369,35986.184,0.624,5.98,8.263,4006.798,19.98,29369.143,146.45,63.288,81.612,-3.953,-2.098,50.983,3040.193,15.16,10224.104,,,,,48.02,28.411,11.17,-19.647,-0.488,1.961,150.405,0.75,393.258,2.376,1.093,-11.708,-4.894,32.996,2324.264,11.59,6617.04,36.712,18.388,1.59,4.795,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.926,6.699,81.746,421.135,2.1,16393.291,,,,,6.652,45.554,3.176,0.99,0.0,7.705,0.227,198.535,0.0,636.932,3.136,0.0,1.77,6331.062,179.446,-11.708,-4.894,32.996,2324.264,11.59,6617.04,36.712,18.388,49.361,0.068,0.208,16.043,0.08,41.674,0.253,0.116,-15.334,-4.745,25.587,1959.28,9.77,5131.202,30.947,14.259
Iraq,2021,IRQ,43533592.0,487935967232.0,,,,,0.0,0.0,0.0,,671.695,,,,,0.0,0.0,,,,,0.0,,91.27,2096.542,86.17,14.695,3.649,20.865,13615.412,1.215,,,1901.061,82.76,,,96.043,,-11.176,-20.658,164.193,1152.214,50.16,3771.643,30.0,21.016,2091.938,91.07,58.211,,57.88,-19.604,-2.175,8.755,76.952,3.35,201.105,3.888,,-17.996,-2.181,9.74,78.33,3.41,223.738,3.957,,5.1,5.588,,0.0,0.0,0.0,0.0,0.0,0.0,,11.652,43.705,418.795,748.847,32.6,9620.032,-0.598,-14.054,53651.574,2335.646,37.832,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1979.391,592.728,-17.996,-2.181,9.74,78.33,3.41,223.738,3.957,,-0.273,-0.006,0.985,1.378,0.06,22.633,0.07,,,0.0,0.0,0.0,0.0,0.0,0.0,
Iran,2021,IRN,87923432.0,1525523152896.0,,,,,0.227,0.02,0.006,,656.56,-2.729,-0.585,236.952,20.834,8.53,0.75,,,,,0.217,0.627,338.53,3850.282,345.33,10.488,-1.945,-65.896,37783.531,2.178,-1.03,-34.057,3697.99,325.14,37219.195,3272.439,94.153,98.506,-3.056,-72.359,2295.314,3305.035,290.59,26105.834,3.0,70.733,27620.484,2428.488,84.148,69.093,226.73,-40.414,-24.762,36.181,169.238,14.88,411.503,4.309,1.089,-38.913,-31.84,49.619,229.632,20.19,564.339,5.847,1.494,-6.8,-2.009,-44.132,-7.073,8.88,40.262,3.54,100.999,1.025,0.267,4.239,38.887,956.291,384.425,33.8,10876.41,16.599,285.075,22775.951,2002.54,9.788,28.786,0.071,0.022,,-0.004,-0.0,0.254,,0.811,0.006,,0.002,3927.622,3322.058,-37.588,-24.767,40.738,189.369,16.65,463.34,4.821,1.226,0.0,-0.006,1.528,7.052,0.62,17.376,0.18,0.046,0.413,0.001,2.959,12.852,1.13,33.649,0.327,0.089
Indonesia,2021,IDN,273753184.0,3323654569984.0,10.643,8.174,310.428,84.981,54.648,14.96,4.836,3.838,684.219,-0.281,-2.15,2788.021,763.23,693.91,189.96,7.666,250.783,12866.615,3522.277,61.404,34.472,310.33,1133.612,309.36,14.618,2.325,50.3,8087.771,0.666,1.668,32.41,924.775,253.16,7214.8,1975.075,81.833,89.206,0.831,3.539,429.344,206.5,56.53,1568.361,-0.449,-2.905,2352.738,644.07,18.273,19.392,211.67,1.529,0.74,64.624,90.227,24.7,236.067,7.984,2.919,8.846,17.89,238.979,205.294,56.2,872.971,18.167,10.794,0.97,0.313,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.128,31.022,782.501,24.365,6.67,2858.418,-7.137,-30.159,1433.47,392.417,2.156,35.342,87.726,30.87,15.91,10.54,9.025,112.766,58.118,320.458,9.979,5.143,3.962,1130.069,2214.053,8.846,17.89,238.979,205.294,56.2,872.971,18.167,10.794,12.663,0.055,0.504,0.694,0.19,1.841,0.061,0.023,-8.0,-0.104,1.143,1.607,0.44,4.177,0.142,0.052
Austria,2021,AUT,8922086.0,379835219968.0,4.871,0.225,543.251,4.847,502.125,4.48,6.719,1.194,136.023,3.892,1.13,3380.58,30.162,15.691,0.14,,,,,0.21,7.428,74.22,8318.683,66.68,20.96,1.472,5.889,45508.77,1.069,5.336,13.197,1561.294,13.93,29200.68,260.531,20.891,64.165,5.725,4.882,90.154,1190.305,10.62,10104.632,,,,,15.927,22.204,9.07,-7.731,-8.899,101.4,4343.155,38.75,11365.022,58.113,24.973,-4.068,-7.308,145.502,5912.294,52.75,16308.09,79.109,35.835,7.54,10.159,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.401,7.185,140.215,355.298,3.17,15715.469,,,,,4.754,34.533,14.338,4.48,0.0,-2.382,-0.35,502.125,0.0,1607.006,6.719,0.0,3.531,7473.589,406.033,-4.068,-7.308,145.502,5912.294,52.75,16308.09,79.109,35.835,36.206,1.916,7.281,311.586,2.78,816.084,4.169,1.793,-0.758,-0.2,17.637,755.429,6.74,1976.725,10.108,4.344
India,2021,IND,1407563904.0,9801620783104.0,61.522,7.495,13.979,19.677,26.116,36.76,2.144,0.205,711.697,13.535,638.12,3802.877,5352.792,905.202,1274.13,6.277,219.525,2640.453,3716.606,74.304,55.845,1714.73,1218.225,1714.76,19.133,8.571,756.704,6809.693,0.978,9.028,709.224,950.117,1337.35,6085.229,8565.35,77.991,89.361,3.334,20.126,623.727,42.513,59.84,443.125,20.11,47.782,202.753,285.388,3.49,6.507,1220.39,-2.056,-10.381,419.553,113.906,160.33,298.07,9.35,4.377,6.272,47.479,1019.728,268.13,377.41,724.463,22.009,10.639,-0.03,-0.002,-1.558,-2.157,110.276,31.203,43.92,78.345,2.561,1.15,2.009,50.979,2588.831,2.401,3.38,1839.228,-3.269,-13.363,280.921,395.414,0.197,27.009,113.308,35.495,,8.035,8.427,25.217,,80.499,2.07,,1.182,1218.247,9585.078,7.338,49.636,909.452,236.927,333.49,646.118,19.448,9.488,16.397,24.614,178.734,48.531,68.31,126.981,3.984,1.865,12.688,19.481,178.181,48.374,68.09,126.588,3.971,1.859
Togo,2021,TGO,8644829.0,13482266624.0,,,,,0.0,0.0,0.0,,447.059,,,,,0.0,0.0,,,,,0.0,,1.65,190.866,0.85,,-0.875,-0.085,1115.704,0.715,,,72.876,0.63,,,74.118,,,,,64.779,0.56,,,,,,65.882,,0.38,,,,18.508,0.16,,18.824,,,,,25.449,0.22,,25.882,,0.8,48.485,,,,0.0,0.0,,0.0,,,,,8.097,0.07,,,,,,8.235,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,98.325,9.645,,,,25.449,0.22,,25.882,,,,,6.941,0.06,,7.059,,,,,0.0,0.0,,0.0,
Iceland,2021,ISL,370338.0,15049658368.0,44.534,0.097,847.118,0.314,0.0,0.0,0.0,,27.849,41.621,0.4,3675.845,1.361,0.0,0.0,,,,,0.0,,19.39,52357.574,19.39,66.109,4.413,2.563,163754.672,4.03,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,,,,,0.0,,0.54,4.918,1.567,36.121,36669.207,13.58,97534.172,70.036,,3.02,1.207,51.018,52357.574,19.39,137760.094,100.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,13.072,0.956,8.265,0.0,0.0,22318.729,,,,,0.0,,14.568,5.8,5.8,-2.668,-0.454,15661.369,15661.369,39335.801,29.912,29.912,,52357.574,60.645,3.02,1.207,51.018,52357.574,19.39,137760.094,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,-8.608,-0.002,0.016,27.002,0.01,43.009,0.052,
Hungary,2021,HUN,9709784.0,272892477440.0,2.111,0.068,338.965,3.291,229.665,2.23,6.177,1.159,238.504,-18.662,-3.657,1641.453,15.938,309.997,3.01,-17.107,-1.855,925.96,8.991,8.338,5.613,48.85,5031.008,36.1,14.596,5.042,13.631,29244.559,1.041,4.853,10.236,1359.453,13.2,22774.951,221.14,36.565,77.878,6.057,6.174,108.104,993.843,9.65,11133.512,,,,,26.731,38.07,8.61,-13.115,-0.086,0.555,21.628,0.21,57.132,0.582,0.195,5.599,3.395,62.818,2358.446,22.9,6469.604,63.435,22.122,12.75,26.1,-0.405,-0.311,40.15,1646.792,15.99,4135.018,44.294,14.139,8.636,7.718,97.098,55.614,0.54,9999.986,,,,,1.496,34.194,7.152,2.24,0.01,3.316,0.232,230.695,1.03,736.57,6.205,0.028,2.519,3717.899,283.958,16.614,3.707,22.668,711.653,6.91,2334.587,19.141,7.983,54.372,3.475,9.933,391.358,3.8,1022.979,10.526,3.498,1.374,0.017,1.737,67.973,0.66,178.94,1.828,0.612
Hong Kong,2021,HKG,7494580.0,369654431744.0,21.395,0.151,114.024,0.855,18.68,0.14,0.376,0.351,699.355,11.076,4.234,5666.094,42.465,1938.734,14.53,,,,,39.038,17.432,49.78,6642.133,37.22,15.307,-5.532,-14.266,32504.035,0.659,-5.716,-14.674,4935.567,36.99,32298.6,242.064,99.382,99.368,-2.403,-1.188,48.255,2970.146,22.26,6438.609,,,,,59.807,19.809,26.03,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.771,0.408,1.54,30.689,0.23,205.437,0.618,0.632,12.56,25.231,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.482,-17.721,151.345,26.686,0.2,20193.896,,,,,0.537,62.127,0.368,0.14,0.0,27.691,0.08,18.68,0.0,49.101,0.376,0.0,0.151,4966.255,243.604,28.771,0.408,1.54,30.689,0.23,205.437,0.618,0.632,130.418,0.178,0.315,12.009,0.09,42.022,0.242,0.129,4.0,0.0,0.002,0.0,0.0,0.29,0.0,0.001
Honduras,2021,HND,10278346.0,47826182144.0,,,,,116.75,1.2,10.417,,282.118,,,,,5.838,0.06,,,,,0.521,,11.72,1140.261,11.52,,2.321,1.186,5086.934,1.093,,,417.382,4.29,,,37.24,,,,,0.0,0.0,,,,,,0.0,,3.25,,,,366.791,3.77,,32.726,,,,,703.421,7.23,,62.76,,0.2,1.706,,,,0.0,0.0,,0.0,,,,,411.545,4.23,,,,,,36.719,,,1.55,0.35,,,150.802,34.052,,13.455,3.038,,1120.803,52.285,,,,703.421,7.23,,62.76,,,,,110.913,1.14,,9.896,,,,,74.915,0.77,,6.684,
Haiti,2021,HTI,11447575.0,17851170816.0,,,,,0.0,0.0,0.0,,572.815,,,,,0.0,0.0,,,,,0.0,,1.03,89.975,1.03,,6.82,0.753,1030.881,0.661,,,78.619,0.9,,,87.379,,,,,0.0,0.0,,,,,,0.0,,0.59,,,,11.356,0.13,,12.621,,,,,11.356,0.13,,12.621,,0.0,0.0,,,,0.0,0.0,,0.0,,,,,78.619,0.9,,,,,,87.379,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,89.975,11.801,,,,11.356,0.13,,12.621,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Guinea-Bissau,2021,GNB,2060730.0,3127940608.0,,,,,0.0,0.0,0.0,,625.0,,,,,0.0,0.0,,,,,0.0,,0.08,38.821,0.08,,5.495,0.073,677.328,0.446,,,38.821,0.08,,,100.0,,,,,0.0,0.0,,,,,,0.0,,0.05,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,,,,,38.821,0.08,,,,,,100.0,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,38.821,1.396,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Japan,2021,JPN,124612528.0,4725883797504.0,-2.865,-0.148,40.127,5.0,286.97,35.76,3.507,0.099,508.527,7.768,98.716,10989.806,1369.467,2717.223,338.6,-8.711,-0.434,36.492,4.547,33.206,27.186,1019.71,8183.046,1019.71,22.176,4.398,212.233,40425.16,1.066,3.021,126.57,5958.47,742.5,34636.355,4316.124,72.815,85.68,-0.597,-6.214,1035.061,2935.178,365.76,8306.236,,,,,35.869,20.547,518.55,1.652,2.633,208.356,638.62,79.58,1672.032,7.804,4.136,13.759,85.662,721.357,2224.576,277.21,5788.802,27.185,14.32,0.0,0.0,42.38,45.361,153.727,491.283,61.22,1233.641,6.004,3.052,1.815,34.069,1911.596,306.069,38.14,15340.316,,,,,3.74,37.947,109.044,34.794,,14.556,14.05,279.218,,875.065,3.412,,2.165,8183.046,5037.481,7.549,40.301,567.63,1733.293,215.99,4555.162,21.182,11.268,10.881,20.886,220.276,741.498,92.4,1767.69,9.061,4.373,13.457,2.879,24.953,66.205,8.25,200.247,0.809,0.495
Guinea,2021,GIN,13531909.0,22615336960.0,,,,,0.0,0.0,0.0,,230.0,,,,,0.0,0.0,,,,,0.0,,3.0,221.698,3.0,,-3.201,-0.573,1281.525,0.767,,,72.421,0.98,,,32.667,,,,,0.0,0.0,,,,,,0.0,,0.69,,,,147.799,2.0,,66.667,,,,,149.277,2.02,,67.333,,0.0,0.0,,,,0.0,0.0,,0.0,,,,,72.421,0.98,,,,,,32.667,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,221.698,17.341,,,,149.277,2.02,,67.333,,,,,1.478,0.02,,0.667,,,,,0.0,0.0,,0.0,
Azerbaijan,2021,AZE,10312992.0,167584579584.0,,,,,9.697,0.1,0.36,,676.143,-66.265,-0.003,0.151,0.002,0.0,0.0,,,,,0.0,0.001,26.27,2547.272,27.79,14.249,6.825,12.621,19155.395,1.179,6.665,12.092,2547.272,26.27,18764.215,193.515,94.53,97.958,3.644,4.507,128.174,2486.184,25.64,12428.439,22.979,59.435,30842.957,318.083,92.263,64.882,18.79,19.43,0.533,3.342,124.115,1.28,324.085,4.606,1.692,15.812,0.529,4.034,147.387,1.52,391.182,5.47,2.042,-1.52,-5.786,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.139,7.588,65.339,61.088,0.63,6335.624,-0.014,-0.055,39047.535,402.697,2.267,33.075,0.308,0.1,0.0,-3.689,-0.012,9.697,0.0,29.901,0.36,0.0,0.156,2694.659,197.549,15.812,0.529,4.034,147.387,1.52,391.182,5.47,2.042,17.447,0.021,0.144,4.848,0.05,14.006,0.18,0.073,-4.891,-0.013,0.239,8.727,0.09,23.191,0.324,0.121
Guatemala,2021,GTM,17608484.0,140588449792.0,,,,,157.311,2.77,21.624,,323.966,,,,,189.681,3.34,,,,,26.073,,12.84,729.194,12.81,,1.02,1.016,5712.118,0.715,,,232.842,4.1,,,32.006,,,,,0.568,0.01,,,,,,0.078,,4.15,,,,288.497,5.08,,39.657,,,,,494.648,8.71,,67.994,,0.03,0.234,,,,0.0,0.0,,0.0,,,,,42.593,0.75,,,,,,5.855,,,3.08,0.31,,,174.916,17.605,,24.044,2.42,,727.49,100.582,,,,494.648,8.71,,67.994,,,,,13.062,0.23,,1.795,,,,,18.173,0.32,,2.498,
Tonga,2021,TON,106034.0,,,,,,0.0,0.0,0.0,,571.429,,,,,0.0,0.0,,,,,0.0,,0.07,660.166,0.07,,3.141,0.022,6698.594,,,,565.856,0.06,,,85.714,,,,,0.0,0.0,,,,,,0.0,,0.04,,,,0.0,0.0,,0.0,,,,,94.309,0.01,,14.286,,0.0,0.0,,,,0.0,0.0,,0.0,,,,,565.856,0.06,,,,,,85.714,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,660.166,0.71,,,,94.309,0.01,,14.286,,,,,94.309,0.01,,14.286,,,,,0.0,0.0,,0.0,
Venezuela,2021,VEN,28199862.0,138656120832.0,,,,,0.0,0.0,0.0,,171.612,-10.0,-0.061,19.534,0.551,0.0,0.0,-40.82,-0.987,50.732,1.431,0.0,0.091,82.57,2928.029,82.57,16.773,14.441,76.226,21421.594,4.357,21.392,75.159,595.393,16.79,15124.241,426.502,20.334,70.603,30.138,64.98,280.591,417.733,11.78,9950.087,30.138,64.98,9950.087,280.591,14.267,46.449,14.17,0.975,1.069,177.529,2329.089,65.68,6295.399,79.545,29.388,0.974,1.067,177.584,2332.635,65.78,6297.352,79.666,29.397,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.579,10.24,145.36,177.66,5.01,5154.621,-0.523,-2.105,14207.944,400.662,6.068,24.063,0.002,0.0,0.0,20.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,2928.029,604.086,0.974,1.067,177.584,2332.635,65.78,6297.352,79.666,29.397,-13.158,-0.0,0.003,0.355,0.01,0.106,0.012,0.0,-3.699,-0.002,0.05,3.192,0.09,1.776,0.109,0.008
Guam,2021,GUM,170546.0,,,,,,0.0,0.0,0.0,,626.437,,,,,0.0,0.0,,,,,0.0,,1.74,10202.526,1.74,,5.774,0.411,44185.305,,,,9733.444,1.66,,,95.402,,,,,0.0,0.0,,,,,,0.0,,1.09,,,,0.0,0.0,,0.0,,,,,469.082,0.08,,4.598,,0.0,0.0,,,,0.0,0.0,,0.0,,,,,9733.444,1.66,,,,,,95.402,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,10202.526,7.536,,,,469.082,0.08,,4.598,,,,,469.082,0.08,,4.598,,,,,0.0,0.0,,0.0,
Guadeloupe,2021,GLP,396057.0,,,,,,631.222,0.25,15.06,,500.0,,,,,580.724,0.23,,,,,13.855,,1.66,4191.316,1.66,,,0.0,0.0,,,,2777.378,1.1,,,66.265,,,,,,,,,,,,,,0.83,,,,25.249,0.01,,0.602,,,,,1413.938,0.56,,33.735,,0.0,0.0,,,,,,,,,,,,2196.654,0.87,,,,,,52.41,,,0.33,0.08,,,833.213,201.991,,19.88,4.819,,4191.316,0.0,,,,1413.938,0.56,,33.735,,,,,277.738,0.11,,6.627,,,,,277.738,0.11,,6.627,
Grenada,2021,GRD,124624.0,,,,,,0.0,0.0,0.0,,652.174,,,,,0.0,0.0,,,,,0.0,,0.23,1845.551,0.23,,6.574,0.073,9432.062,,,,1845.551,0.23,,,100.0,,,,,0.0,0.0,,,,,,0.0,,0.15,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,,,,,1845.551,0.23,,,,,,100.0,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,1845.551,1.175,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Greenland,2021,GRL,56266.0,,,,,,0.0,0.0,0.0,,158.73,,,,,0.0,0.0,,,,,0.0,,0.63,11196.815,0.63,,0.617,0.022,63520.266,,,,2310.454,0.13,,,20.635,,,,,0.0,0.0,,,,,,0.0,,0.1,,,,8886.361,0.5,,79.365,,,,,8886.361,0.5,,79.365,,0.0,0.0,,,,0.0,0.0,,0.0,,,,,2310.454,0.13,,,,,,20.635,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,11196.815,3.574,,,,8886.361,0.5,,79.365,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Greece,2021,GRC,10445368.0,249158205440.0,8.261,0.197,247.657,2.587,47.868,0.5,0.922,0.855,383.112,-6.513,-1.387,1905.914,19.908,509.317,5.32,-11.726,-2.223,1602.361,16.737,9.808,6.58,57.92,5545.042,54.24,20.356,9.236,25.58,28963.67,1.214,5.929,13.53,3074.09,32.11,23143.051,241.738,59.2,79.904,10.053,6.377,69.803,2153.107,22.49,6682.685,,,,,41.464,23.073,20.78,76.555,6.666,15.447,564.844,5.9,1478.875,10.878,5.106,23.967,12.05,60.799,2118.642,22.13,5820.62,40.8,20.096,3.68,6.354,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.952,8.54,152.027,411.666,4.3,14554.452,,,,,7.928,50.251,1.594,0.5,0.0,10.065,0.146,47.868,0.0,152.562,0.922,0.0,0.527,5192.732,302.536,23.967,12.05,60.799,2118.642,22.13,5820.62,40.8,20.096,18.083,2.061,13.74,502.615,5.25,1315.426,9.679,4.542,12.598,2.98,27.431,1003.316,10.48,2626.099,19.322,9.067
Gibraltar,2021,GIB,32698.0,,,,,,0.0,0.0,0.0,,565.217,,,,,0.0,0.0,,,,,0.0,,0.23,7034.069,0.23,,,,,,,,7034.069,0.23,,,100.0,,,,,7034.069,0.23,,,,,,100.0,,0.13,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,,,,,0.0,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,7034.069,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Ghana,2021,GHA,32833036.0,140896419840.0,,,,,0.609,0.02,0.091,,478.261,,,,,0.0,0.0,,,,,0.0,,20.39,621.021,22.08,,2.005,2.248,3483.363,0.812,,,438.583,14.4,,,65.217,,,,,420.308,13.8,,,,,,62.5,,10.56,,,,229.342,7.53,,34.103,,,,,233.911,7.68,,34.783,,-1.69,-8.288,,,,0.0,0.0,,0.0,,,,,18.274,0.6,,,,,,2.717,,,0.02,0.0,,,0.609,0.0,,0.091,0.0,,672.493,114.369,,,,233.911,7.68,,34.783,,,,,3.959,0.13,,0.589,,,,,0.0,0.0,,0.0,
Bahamas,2021,BHS,407920.0,,,,,,0.0,0.0,0.0,,660.099,,,,,0.0,0.0,,,,,0.0,,2.03,4976.466,2.03,,6.821,0.923,35447.574,,,,4976.466,2.03,,,100.0,,,,,0.0,0.0,,,,,,0.0,,1.34,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,,,,,4976.466,2.03,,,,,,100.0,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,4976.466,14.46,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
